,v1_unit,dlgn_unit,upper_bound,ampc,loss
3038,1,1_2,0.1,0.03674,0.1002
3039,1,1_2,0.1,0.02536,0.0719
3040,1,1_2,0.1,0.02728,0.0772
3041,1,1_2,0.1,0.02675,0.0739
3042,1,1_2,0.1,0.01926,0.08307
3043,1,1_2,0.1,0.02348,0.07635
3044,1,1_2,0.1,0.02917,0.0788
3045,1,1_2,0.1,0.03204,0.10724
3046,1,1_2,0.1,0.02513,0.07587
3047,1,1_2,0.1,0.0302,0.0967
3048,1,1_2,0.1,0.02234,0.07324
3049,1,1_2,0.1,0.0325,0.07275
3050,1,1_2,0.1,0.02452,0.06665
3051,1,1_2,0.1,0.02155,0.07513
3052,1,1_2,0.1,0.04486,0.1261
3053,1,1_2,0.1,0.02185,0.0784
3054,1,1_2,0.1,0.02661,0.1511
3055,1,1_2,0.1,0.01872,0.0932
3056,1,1_2,0.1,0.02872,0.0721
3057,1,1_2,0.1,0.02388,0.069
3058,1,1_2,0.1,0.02898,0.0764
3059,1,1_2,0.1,0.02643,0.0755
3060,1,1_2,0.1,0.02257,0.075
3061,1,1_2,0.1,0.02095,0.06976
3062,1,1_2,0.1,0.02667,0.0693
3063,1,1_2,0.1,0.02487,0.06915
3064,1,1_2,0.1,0.02554,0.07715
3065,1,1_2,0.1,0.0471,0.14
3066,1,1_2,0.1,0.02055,0.07074
3067,1,1_2,0.1,0.02432,0.07404
3068,1,1_2,0.1,0.02187,0.0686
3069,1,1_2,0.1,0.02415,0.0765
3070,1,1_2,0.1,0.03146,0.1052
3071,1,1_2,0.1,0.02371,0.0767
3072,1,1_2,0.1,0.0253,0.07587
3073,1,1_2,0.1,0.02374,0.07135
3074,1,1_2,0.1,0.02557,0.0747
3075,1,1_2,0.1,0.02177,0.07135
3076,1,1_2,0.1,0.02344,0.0786
3077,1,1_2,0.1,0.02405,0.0723
3078,1,1_2,0.1,0.0291,0.077
3079,1,1_2,0.1,0.03482,0.09564
3080,1,1_2,0.1,0.02325,0.07294
3081,1,1_2,0.1,0.02756,0.07574
3082,1,1_2,0.1,0.02771,0.08136
3083,1,1_2,0.1,0.02432,0.07056
3084,1,1_2,0.1,0.02377,0.0697
3085,1,1_2,0.1,0.02481,0.06946
3086,1,1_2,0.1,0.02225,0.07056
3087,1,1_2,0.1,0.02217,0.07025
3088,1,1_2,0.1,0.02335,0.07263
3089,1,1_2,0.1,0.02687,0.0722
3090,1,1_2,0.1,0.02452,0.0686
3091,1,1_2,0.1,0.0295,0.0736
3092,1,1_2,0.1,0.02167,0.07007
3093,1,1_2,0.1,0.0242,0.0725
3094,1,1_2,0.1,0.02501,0.072
3095,1,1_2,0.1,0.02402,0.14
3096,1,1_2,0.1,0.02478,0.0736
3097,1,1_2,0.1,0.02525,0.06744
3098,1,1_2,0.1,0.0299,0.0977
3099,1,1_2,0.1,0.02245,0.07275
3100,1,1_2,0.1,0.01854,0.0921
3101,1,1_2,0.1,0.02904,0.1179
3102,1,1_2,0.1,0.02464,0.0717
3103,1,1_2,0.1,0.01982,0.0732
3104,1,1_2,0.1,0.02448,0.0818
3105,1,1_2,0.1,0.01956,0.08167
3106,1,1_2,0.1,0.02696,0.08606
3107,1,1_2,0.1,0.02385,0.0788
3108,1,1_2,0.1,0.02493,0.0711
3109,1,1_2,0.1,0.02519,0.07275
3110,1,1_2,0.1,0.02213,0.0841
3111,1,1_2,0.1,0.03204,0.09265
3112,1,1_2,0.1,0.01791,0.0703
3113,1,1_2,0.1,0.0304,0.08154
3114,1,1_2,0.1,0.02618,0.08496
3115,1,1_2,0.1,0.02966,0.10583
3116,1,1_2,0.1,0.02692,0.08923
3117,1,1_2,0.1,0.029,0.1137
3118,1,1_2,0.1,0.03156,0.0928
3119,1,1_2,0.1,0.02167,0.0827
3120,1,1_2,0.1,0.02501,0.0749
3121,1,1_2,0.1,0.02875,0.0726
3122,1,1_2,0.1,0.02501,0.0761
3123,1,1_2,0.1,0.02719,0.07996
3124,1,1_2,0.1,0.02174,0.0681
3125,1,1_2,0.1,0.01924,0.0774
3126,1,1_2,0.1,0.03406,0.0856
3127,1,1_2,0.1,0.02588,0.09033
3128,1,1_2,0.1,0.01868,0.134
3129,1,1_2,0.1,0.02505,0.0762
3130,1,1_2,0.1,0.0254,0.0698
3131,1,1_2,0.1,0.0256,0.0682
3132,1,1_2,0.1,0.02156,0.0701
3133,1,1_2,0.1,0.02634,0.07495
3134,1,1_2,0.1,0.02795,0.0732
3135,1,1_2,0.1,0.02577,0.06995
3136,1,1_2,0.1,0.02533,0.0734
3137,1,1_2,0.1,0.02315,0.0708
3138,1,1_2,0.1,0.0231,0.0712
3139,1,1_2,0.1,0.02426,0.07837
3140,1,1_2,0.1,0.02756,0.07874
3141,1,1_2,0.1,0.01942,0.0822
3142,1,1_2,0.1,0.01935,0.0781
3143,1,1_2,0.1,0.02248,0.07153
3144,1,1_2,0.1,0.02487,0.07117
3145,1,1_2,0.1,0.02719,0.08246
3146,1,1_2,0.1,0.02702,0.11633
3147,1,1_2,0.1,0.02718,0.08167
3148,1,1_2,0.1,0.02663,0.0772
3149,1,1_2,0.1,0.034,0.106
3150,1,1_2,0.1,0.02614,0.07416
3151,1,1_2,0.1,0.02626,0.0702
3152,1,1_2,0.1,0.0183,0.1613
3153,1,1_2,0.1,0.02734,0.07526
3154,1,1_2,0.1,0.02788,0.1243
3155,1,1_2,0.1,0.01923,0.0714
3156,1,1_2,0.1,0.02666,0.07306
3157,1,1_2,0.1,0.0225,0.0766
3158,1,1_2,0.1,0.02367,0.08026
3159,1,1_2,0.1,0.02515,0.09064
3160,1,1_2,0.1,0.02666,0.08014
3161,1,1_2,0.1,0.02882,0.0746
3162,1,1_2,0.1,0.02206,0.07526
3163,1,1_2,0.1,0.02106,0.0978
3164,1,1_2,0.1,0.03906,0.13
3165,1,1_2,0.1,0.02475,0.0796
3166,1,1_2,0.1,0.02151,0.07043
3167,1,1_2,0.1,0.0243,0.0856
3168,1,1_2,0.1,0.02698,0.0821
3169,1,1_2,0.1,0.03946,0.1064
3170,1,1_2,0.1,0.03827,0.11365
3171,1,1_2,0.1,0.02597,0.07227
3172,1,1_2,0.1,0.01859,0.1215
3173,1,1_2,0.1,0.01884,0.07324
3174,1,1_2,0.1,0.02449,0.1004
3175,1,1_2,0.1,0.02426,0.0745
3176,1,1_2,0.1,0.0238,0.07184
3177,1,1_2,0.1,0.02298,0.06946
3178,1,1_2,0.1,0.02687,0.07574
3179,1,1_2,0.1,0.0245,0.06866
3180,1,1_2,0.1,0.02321,0.09106
3181,1,1_2,0.1,0.02515,0.07355
3182,1,1_2,0.1,0.0254,0.08044
3183,1,1_2,0.1,0.02379,0.076
3184,1,1_2,0.1,0.02708,0.0816
3185,1,1_2,0.1,0.02415,0.0726
3186,1,1_2,0.1,0.02399,0.07007
3187,1,1_2,0.1,0.02167,0.10645
3188,1,1_2,0.1,0.02815,0.08234
3189,1,1_2,0.1,0.02039,0.0694
3190,1,1_2,0.1,0.02686,0.0924
3191,1,1_2,0.1,0.02225,0.07166
3192,1,1_2,0.1,0.02878,0.0878
3193,1,1_2,0.1,0.02568,0.07855
3194,1,1_2,0.1,0.02376,0.08405
3195,1,1_2,0.1,0.02199,0.08026
3196,1,1_2,0.1,0.02663,0.12177
3197,1,1_2,0.1,0.0247,0.08673
3198,1,1_2,0.1,0.0302,0.0835
3199,1,1_2,0.1,0.0291,0.1353
3200,1,1_2,0.1,0.0225,0.0709
3201,1,1_2,0.1,0.03336,0.1315
3202,1,1_2,0.1,0.02982,0.10504
3203,1,1_2,0.1,0.02405,0.07214
3204,1,1_2,0.1,0.02054,0.0834
3205,1,1_2,0.1,0.02617,0.076
3206,1,1_2,0.1,0.02803,0.07996
3207,1,1_2,0.1,0.02411,0.07623
3208,1,1_2,0.1,0.02335,0.0735
3209,1,1_2,0.1,0.02344,0.08405
3210,1,1_2,0.1,0.02429,0.07574
3211,1,1_2,0.1,0.02205,0.07043
3212,1,1_2,0.1,0.02638,0.07916
3213,1,1_2,0.1,0.02798,0.07886
3214,1,1_2,0.1,0.02167,0.0709
3215,1,1_2,0.1,0.02324,0.0729
3216,1,1_2,0.1,0.02353,0.07007
3217,1,1_2,0.1,0.0269,0.0698
3218,1,1_2,0.1,0.0253,0.07996
3219,1,1_2,0.1,0.02182,0.073
3220,1,1_2,0.1,0.0262,0.08575
3221,1,1_2,0.1,0.02739,0.07605
3222,1,1_2,0.1,0.02466,0.07
3223,1,1_2,0.1,0.021,0.07623
3224,1,1_2,0.1,0.025,0.08105
3225,1,1_2,0.1,0.02219,0.0692
3226,1,1_2,0.1,0.01903,0.09656
3227,1,1_2,0.1,0.0292,0.0704
3228,1,1_2,0.1,0.02527,0.0759
3229,1,1_2,0.1,0.0321,0.1106
3230,1,1_2,0.1,0.03006,0.10944
3231,1,1_2,0.1,0.02394,0.07135
3232,1,1_2,0.1,0.02402,0.07947
3233,1,1_2,0.1,0.02548,0.1077
3234,1,1_2,0.1,0.02432,0.0698
3235,1,1_2,0.1,0.0258,0.07184
3236,1,1_2,0.1,0.02458,0.07916
3237,1,1_2,0.1,0.02534,0.0874
3238,1,1_2,0.1,0.01978,0.128
3239,1,1_2,0.1,0.02164,0.0692
3240,1,1_2,0.1,0.026,0.0909
3241,1,1_2,0.1,0.02432,0.0693
3242,1,1_2,0.1,0.02003,0.08215
3243,1,1_2,0.1,0.02658,0.0785
3244,1,1_2,0.1,0.0222,0.0725
3245,1,1_2,0.1,0.0237,0.0715
3246,1,1_2,0.1,0.02086,0.069
3247,1,1_2,0.1,0.0241,0.07043
3248,1,1_2,0.1,0.02075,0.07025
3249,1,1_2,0.1,0.02496,0.0822
3250,1,1_2,0.1,0.02202,0.0866
3251,1,1_2,0.1,0.02289,0.0787
3252,1,1_2,0.1,0.02335,0.0707
3253,1,1_2,0.1,0.02621,0.07196
3254,1,1_2,0.1,0.02667,0.0726
3255,1,1_2,0.1,0.02075,0.08185
3256,1,1_2,0.1,0.02568,0.06995
3257,1,1_2,0.1,0.02245,0.0845
3258,1,1_2,0.1,0.02599,0.07666
3259,1,1_2,0.1,0.02571,0.0793
3260,1,1_2,0.1,0.02519,0.069
3261,1,1_2,0.1,0.0264,0.07465
3262,1,1_2,0.1,0.02351,0.09106
3263,1,1_2,0.1,0.02489,0.0858
3264,1,1_2,0.1,0.02237,0.07294
3265,1,1_2,0.1,0.0283,0.07837
3266,1,1_2,0.1,0.02716,0.08716
3267,1,1_2,0.1,0.025,0.0778
3268,1,1_2,0.1,0.02092,0.0742
3269,1,1_2,0.1,0.02882,0.0816
3270,1,1_2,0.1,0.02719,0.0876
3271,1,1_2,0.1,0.02147,0.0742
3272,1,1_2,0.1,0.02385,0.08124
3273,1,1_2,0.1,0.02632,0.0803
3274,1,1_2,0.1,0.02144,0.07336
3275,1,1_2,0.1,0.02937,0.0806
3276,1,1_2,0.1,0.0205,0.069
3277,1,1_2,0.1,0.02078,0.0773
3278,1,1_2,0.1,0.02835,0.0891
3279,1,1_2,0.1,0.02663,0.0752
3280,1,1_2,0.1,0.02458,0.07935
3281,1,1_2,0.1,0.0324,0.1129
3282,1,1_2,0.1,0.01942,0.0747
3283,1,1_2,0.1,0.03735,0.0968
3284,1,1_2,0.1,0.02252,0.0709
3285,1,1_2,0.1,0.02113,0.07043
3286,1,1_2,0.1,0.02504,0.0752
3287,1,1_2,0.1,0.02379,0.07245
3288,1,1_2,0.1,0.02246,0.0747
3289,1,1_2,0.1,0.0329,0.08594
3290,1,1_2,0.1,0.02168,0.077
3291,1,1_2,0.1,0.0245,0.07733
3292,1,1_2,0.1,0.02585,0.07776
3293,1,1_2,0.1,0.02061,0.07666
3294,1,1_2,0.1,0.0203,0.0741
3295,1,1_2,0.1,0.0264,0.0702
3296,1,1_2,0.1,0.02522,0.069
3297,1,1_2,0.1,0.0251,0.0739
3298,1,1_2,0.1,0.0249,0.079
3299,1,1_2,0.1,0.02538,0.0703
3300,1,1_2,0.1,0.01956,0.11053
3301,1,1_2,0.1,0.02197,0.06915
3302,1,1_2,0.1,0.02373,0.07416
3303,1,1_2,0.1,0.0221,0.0759
3304,1,1_2,0.1,0.02011,0.0717
3305,1,1_2,0.1,0.02351,0.07263
3306,1,1_2,0.1,0.0206,0.0698
3307,1,1_2,0.1,0.02939,0.0804
3308,1,1_2,0.1,0.02228,0.08466
3309,1,1_2,0.1,0.0322,0.0921
3310,1,1_2,0.1,0.02786,0.09204
3311,1,1_2,0.1,0.02136,0.0827
3312,1,1_2,0.1,0.02362,0.08014
3313,1,1_2,0.1,0.02724,0.07446
3314,1,1_2,0.1,0.03534,0.10016
3315,1,1_2,0.1,0.02592,0.074
3316,1,1_2,0.1,0.02786,0.08966
3317,1,1_2,0.1,0.01967,0.0714
3318,1,1_2,0.1,0.02406,0.0781
3319,1,1_2,0.1,0.02602,0.07086
3320,1,1_2,0.1,0.0236,0.0715
3321,1,1_2,0.1,0.02518,0.0945
3322,1,1_2,0.1,0.02373,0.0982
3323,1,1_2,0.1,0.02077,0.0772
3324,1,1_2,0.1,0.02216,0.12
3325,1,1_2,0.1,0.021,0.0714
3326,1,1_2,0.1,0.02411,0.07635
3327,1,1_2,0.1,0.02846,0.10895
3328,1,1_2,0.1,0.02795,0.1016
3329,1,1_2,0.1,0.02464,0.0745
3330,1,1_2,0.1,0.02711,0.07056
3331,1,1_2,0.1,0.02303,0.0725
3332,1,1_2,0.1,0.03488,0.1267
3333,1,1_2,0.1,0.0264,0.083
3334,1,1_2,0.1,0.02745,0.08716
3335,1,1_2,0.1,0.02505,0.08716
3336,1,1_2,0.1,0.022,0.09576
3337,1,1_2,0.1,0.02205,0.07007
3338,1,1_2,0.1,0.02669,0.11285
3339,1,1_2,0.1,0.02339,0.0761
3340,1,1_2,0.1,0.0195,0.07214
3341,1,1_2,0.1,0.02261,0.1538
3342,1,1_2,0.1,0.02687,0.0715
3343,1,1_2,0.1,0.02348,0.07697
3344,1,1_2,0.1,0.02597,0.0772
3345,1,1_2,0.1,0.02097,0.0837
3346,1,1_2,0.1,0.0182,0.07513
3347,1,1_2,0.1,0.02654,0.0766
3348,1,1_2,0.1,0.02245,0.0764
3349,1,1_2,0.1,0.02567,0.08466
3350,1,1_2,0.1,0.02666,0.0707
3351,1,1_2,0.1,0.02246,0.0832
3352,1,1_2,0.1,0.02368,0.08624
3353,1,1_2,0.1,0.01888,0.0728
3354,1,1_2,0.1,0.02425,0.0767
3355,1,1_2,0.1,0.02647,0.0751
3356,1,1_2,0.1,0.02184,0.0698
3357,1,1_2,0.1,0.0392,0.1028
3358,1,1_2,0.1,0.02278,0.0718
3359,1,1_2,0.1,0.02443,0.1448
3360,1,1_2,0.1,0.0268,0.084
3361,1,1_2,0.1,0.0291,0.0744
3362,1,1_2,0.1,0.02504,0.08093
3363,1,1_2,0.1,0.02599,0.0723
3364,1,1_2,0.1,0.02383,0.0754
3365,1,1_2,0.1,0.02206,0.09064
3366,1,1_2,0.1,0.02295,0.0746
3367,1,1_2,0.1,0.02408,0.0837
3368,1,1_2,0.1,0.02237,0.0739
3369,1,1_2,0.1,0.02283,0.07935
3370,1,1_2,0.1,0.0244,0.0723
3371,1,1_2,0.1,0.02362,0.07965
3372,1,1_2,0.1,0.024,0.0712
3373,1,1_2,0.1,0.0231,0.07184
3374,1,1_2,0.1,0.02168,0.09076
3375,1,1_2,0.1,0.02937,0.0792
3376,1,1_2,0.1,0.02312,0.0822
3377,1,1_2,0.1,0.019,0.0715
3378,1,1_2,0.1,0.02318,0.0746
3379,1,1_2,0.1,0.01836,0.07434
3380,1,1_2,0.1,0.02486,0.09595
3381,1,1_2,0.1,0.02313,0.075
3382,1,1_2,0.1,0.03082,0.0853
3383,1,1_2,0.1,0.02036,0.07007
3384,1,1_2,0.1,0.02397,0.089
3385,1,1_2,0.1,0.0317,0.09216
3386,1,1_2,0.1,0.02458,0.0731
3387,1,1_2,0.1,0.02568,0.074
3388,1,1_2,0.1,0.02274,0.0732
3389,1,1_2,0.1,0.02592,0.07996
3390,1,1_2,0.1,0.0269,0.07697
3391,1,1_2,0.1,0.01938,0.0763
3392,1,1_2,0.1,0.0243,0.0844
3393,1,1_2,0.1,0.0202,0.0785
3394,1,1_2,0.1,0.0221,0.09796
3395,1,1_2,0.1,0.02548,0.0786
3396,1,1_2,0.1,0.02414,0.07355
3397,1,1_2,0.1,0.0258,0.0798
3398,1,1_2,0.1,0.02542,0.08844
3399,1,1_2,0.1,0.01941,0.0731
3400,1,1_2,0.1,0.02675,0.07764
3401,1,1_2,0.1,0.02469,0.07184
3402,1,1_2,0.1,0.02693,0.079
3403,1,1_2,0.1,0.02919,0.0817
3404,1,1_2,0.1,0.02571,0.0796
3405,1,1_2,0.1,0.02405,0.1004
3406,1,1_2,0.1,0.02188,0.102
3407,1,1_2,0.1,0.02283,0.0819
3408,1,1_2,0.1,0.02917,0.0855
3409,1,1_2,0.1,0.0238,0.0795
3410,1,1_2,0.1,0.0278,0.0731
3411,1,1_2,0.1,0.02072,0.0782
3412,1,1_2,0.1,0.0206,0.0915
3413,1,1_2,0.1,0.02478,0.1343
3414,1,1_2,0.1,0.02625,0.07324
3415,1,1_2,0.1,0.02136,0.0813
3416,1,1_2,0.1,0.02959,0.08453
3417,1,1_2,0.1,0.02855,0.1343
3418,1,1_2,0.1,0.02007,0.06946
3419,1,1_2,0.1,0.02939,0.077
3420,1,1_2,0.1,0.0257,0.0985
3421,1,1_2,0.1,0.02379,0.07794
3422,1,1_2,0.1,0.02588,0.0704
3423,1,1_2,0.1,0.02573,0.0723
3424,1,1_2,0.1,0.02538,0.07446
3425,1,1_2,0.1,0.02396,0.0876
3426,1,1_2,0.1,0.02641,0.0971
3427,1,1_2,0.1,0.02446,0.0785
3428,1,1_2,0.1,0.02147,0.11255
3429,1,1_2,0.1,0.02444,0.0733
3430,1,1_2,0.1,0.02554,0.082
3431,1,1_2,0.1,0.02203,0.08105
3432,1,1_2,0.1,0.02498,0.09564
3433,1,1_2,0.1,0.02519,0.07404
3434,1,1_2,0.1,0.02148,0.07404
3435,1,1_2,0.1,0.03656,0.104
3436,1,1_2,0.1,0.0238,0.0753
3437,1,1_2,0.1,0.02182,0.07043
3438,1,1_2,0.1,0.0305,0.0813
3439,1,1_2,0.1,0.02531,0.0907
3440,1,1_2,0.1,0.01878,0.0766
3441,1,1_2,0.1,0.02574,0.0728
3442,1,1_2,0.1,0.0248,0.114
3443,1,1_2,0.1,0.02403,0.0701
3444,1,1_2,0.1,0.0228,0.0694
3445,1,1_2,0.1,0.02309,0.06866
3446,1,1_2,0.1,0.02658,0.0797
3447,1,1_2,0.1,0.02481,0.08685
3448,1,1_2,0.1,0.02596,0.07025
3449,1,1_2,0.1,0.02284,0.06854
3450,1,1_2,0.1,0.02776,0.0737
3451,1,1_2,0.1,0.02328,0.0786
3452,1,1_2,0.1,0.01976,0.07104
3453,1,1_2,0.1,0.02742,0.09125
3454,1,1_2,0.1,0.02875,0.08923
3455,1,1_2,0.1,0.02661,0.07825
3456,1,1_2,0.1,0.02025,0.07446
3457,1,1_2,0.1,0.02365,0.0767
3458,1,1_2,0.1,0.02385,0.1122
3459,1,1_2,0.1,0.02309,0.0759
3460,1,1_2,0.1,0.02151,0.0727
3461,1,1_2,0.1,0.02258,0.08795
3462,1,1_2,0.1,0.02281,0.0852
3463,1,1_2,0.1,0.02278,0.077
3464,1,1_2,0.1,0.02847,0.09015
3465,1,1_2,0.1,0.0222,0.07294
3466,1,1_2,0.1,0.02332,0.0825
3467,1,1_2,0.1,0.02,0.08167
3468,1,1_2,0.1,0.0242,0.08307
3469,1,1_2,0.1,0.02422,0.08203
3470,1,1_2,0.1,0.023,0.071
3471,1,1_2,0.1,0.02292,0.0727
3472,1,1_2,0.1,0.02414,0.0916
3473,1,1_2,0.1,0.02274,0.08264
3474,1,1_2,0.1,0.0366,0.0958
3475,1,1_2,0.1,0.02504,0.0757
3476,1,1_2,0.1,0.01746,0.07587
3477,1,1_2,0.1,0.01974,0.0709
3478,1,1_2,0.1,0.0394,0.1178
3479,1,1_2,0.1,0.03079,0.0795
3480,1,1_2,0.1,0.02998,0.0842
3481,1,1_2,0.1,0.02399,0.0834
3482,1,1_2,0.1,0.02867,0.10516
3483,1,1_2,0.1,0.02544,0.07825
3484,1,1_2,0.1,0.02733,0.0752
3485,1,1_2,0.1,0.02827,0.0905
3486,1,1_2,0.1,0.02328,0.0819
3487,1,1_2,0.1,0.02473,0.08093
3488,1,1_2,0.1,0.02347,0.07684
3489,1,1_2,0.1,0.04526,0.0854
3490,1,1_2,0.1,0.03375,0.10065
3491,1,1_2,0.1,0.02533,0.0708
3492,1,1_2,0.1,0.02776,0.0995
3493,1,1_2,0.1,0.01733,0.11
3494,1,1_2,0.1,0.02559,0.1019
3495,1,1_2,0.1,0.02371,0.07104
3496,1,1_2,0.1,0.02425,0.0826
3497,1,1_2,0.1,0.02518,0.0728
3498,1,1_2,0.1,0.02515,0.0814
3499,1,1_2,0.1,0.02133,0.0814
3500,1,1_2,0.1,0.0208,0.0721
3501,1,1_2,0.1,0.02397,0.0915
3502,1,1_2,0.1,0.02379,0.07983
3503,1,1_2,0.1,0.02695,0.0977
3504,1,1_2,0.1,0.02254,0.0767
3505,1,1_2,0.1,0.0294,0.0772
3506,1,1_2,0.1,0.02333,0.07886
3507,1,1_2,0.1,0.02379,0.069
3508,1,1_2,0.1,0.02112,0.06903
3509,1,1_2,0.1,0.02441,0.0914
3510,1,1_2,0.1,0.0293,0.10223
3511,1,1_2,0.1,0.02177,0.07007
3512,1,1_2,0.1,0.01886,0.0785
3513,1,1_2,0.1,0.02348,0.0953
3514,1,1_2,0.1,0.02467,0.07733
3515,1,1_2,0.1,0.02014,0.074
3516,1,1_2,0.1,0.02617,0.08057
3517,1,1_2,0.1,0.0264,0.0991
3518,1,1_2,0.1,0.02025,0.0834
3519,1,1_2,0.1,0.02557,0.0958
3520,1,1_2,0.1,0.02284,0.07324
3521,1,1_2,0.1,0.02763,0.10547
3522,1,1_2,0.1,0.02298,0.0745
3523,1,1_2,0.1,0.02191,0.10175
3524,1,1_2,0.1,0.02411,0.079
3525,1,1_2,0.1,0.02058,0.0713
3526,1,1_2,0.1,0.02246,0.07416
3527,1,1_2,0.1,0.02449,0.07324
3528,1,1_2,0.1,0.03065,0.098
3529,1,1_2,0.1,0.02197,0.07
3530,1,1_2,0.1,0.02835,0.1265
3531,1,1_2,0.1,0.02296,0.0798
3532,1,1_2,0.1,0.02347,0.0822
3533,1,1_2,0.1,0.02617,0.0916
3534,1,1_2,0.1,0.01773,0.1122
3535,1,1_2,0.1,0.02252,0.071
3536,1,1_2,0.1,0.02779,0.0838
3537,1,1_2,0.1,0.02673,0.07306
3538,1,1_2,0.1,0.01985,0.137
3539,1,1_2,0.1,0.02165,0.07007
3540,1,1_2,0.1,0.025,0.07935
3541,1,1_2,0.1,0.0235,0.0799
3542,1,1_2,0.1,0.02643,0.0767
3543,1,1_2,0.1,0.01945,0.0888
3544,1,1_2,0.1,0.02391,0.0705
3545,1,1_2,0.1,0.02495,0.07367
3546,1,1_2,0.1,0.02554,0.0868
3547,1,1_2,0.1,0.03114,0.0898
3548,1,1_2,0.1,0.02289,0.0732
3549,1,1_2,0.1,0.02313,0.0727
3550,1,1_2,0.1,0.02454,0.07855
3551,1,1_2,0.1,0.03708,0.1004
3552,1,1_2,0.1,0.02428,0.0729
3553,1,1_2,0.1,0.02496,0.0721
3554,1,1_2,0.1,0.02353,0.0745
3555,1,1_2,0.1,0.02386,0.1198
3556,1,1_2,0.1,0.03287,0.107
3557,1,1_2,0.1,0.03357,0.09875
3558,1,1_2,0.1,0.02902,0.1137
3559,1,1_2,0.1,0.0256,0.07587
3560,1,1_2,0.1,0.02417,0.07263
3561,1,1_2,0.1,0.02206,0.07556
3562,1,1_2,0.1,0.02307,0.08466
3563,1,1_2,0.1,0.02048,0.0868
3564,1,1_2,0.1,0.02357,0.0909
3565,1,1_2,0.1,0.02502,0.10944
3566,1,1_2,0.1,0.0239,0.07056
3567,1,1_2,0.1,0.02061,0.0723
3568,1,1_2,0.1,0.02678,0.09753
3569,1,1_2,0.1,0.02069,0.0733
3570,1,1_2,0.1,0.0217,0.08636
3571,1,1_2,0.1,0.01833,0.0713
3572,1,1_2,0.1,0.02655,0.10004
3573,1,1_2,0.1,0.02328,0.0776
3574,1,1_2,0.1,0.02275,0.0922
3575,1,1_2,0.1,0.03265,0.10095
3576,1,1_2,0.1,0.02434,0.0755
3577,1,1_2,0.1,0.02196,0.08264
3578,1,1_2,0.1,0.02296,0.075
3579,1,1_2,0.1,0.02464,0.0817
3580,1,1_2,0.1,0.02223,0.0702
3581,1,1_2,0.1,0.023,0.07947
3582,1,1_2,0.1,0.02333,0.07556
3583,1,1_2,0.1,0.02747,0.0731
3584,1,1_2,0.1,0.0271,0.07446
3585,1,1_2,0.1,0.0178,0.1532
3586,1,1_2,0.1,0.01859,0.092
3587,1,1_2,0.1,0.01985,0.1265
3588,1,1_2,0.1,0.02214,0.07086
3589,1,1_2,0.1,0.0212,0.07526
3590,1,1_2,0.1,0.02492,0.0764
3591,1,1_2,0.1,0.02286,0.0742
3592,1,1_2,0.1,0.02289,0.0737
3593,1,1_2,0.1,0.02238,0.07153
3594,1,1_2,0.1,0.0235,0.0757
3595,1,1_2,0.1,0.01904,0.1214
3596,1,1_2,0.1,0.02484,0.0721
3597,1,1_2,0.1,0.02267,0.07
3598,1,1_2,0.1,0.0264,0.07574
3599,1,1_2,0.1,0.02417,0.07446
3600,1,1_2,0.1,0.02837,0.0782
3601,1,1_2,0.1,0.0236,0.0805
3602,1,1_2,0.1,0.02621,0.072
3603,1,1_2,0.1,0.02458,0.1292
3604,1,1_2,0.1,0.02585,0.0776
3605,1,1_2,0.1,0.02554,0.09436
3606,1,1_2,0.1,0.0334,0.11273
3607,1,1_2,0.1,0.02347,0.07983
3608,1,1_2,0.1,0.02379,0.0713
3609,1,1_2,0.1,0.01752,0.0818
3610,1,1_2,0.1,0.02728,0.07306
3611,1,1_2,0.1,0.02284,0.08264
3612,1,1_2,0.1,0.02441,0.0829
3613,1,1_2,0.1,0.03108,0.1029
3614,1,1_2,0.1,0.02173,0.0743
3615,1,1_2,0.1,0.02412,0.07367
3616,1,1_2,0.1,0.02464,0.128
3617,1,1_2,0.1,0.02458,0.09814
3618,1,1_2,0.1,0.02493,0.0819
3619,1,1_2,0.1,0.01921,0.073
3620,1,1_2,0.1,0.02432,0.07355
3621,1,1_2,0.1,0.02046,0.0794
3622,1,1_2,0.1,0.03094,0.092
3623,1,1_2,0.1,0.02432,0.07837
3624,1,1_2,0.1,0.02097,0.07855
3625,1,1_2,0.1,0.03165,0.1094
3626,1,1_2,0.1,0.04248,0.08905
3627,1,1_2,0.1,0.02515,0.07996
3628,1,1_2,0.1,0.02014,0.0851
3629,1,1_2,0.1,0.02457,0.06934
3630,1,1_2,0.1,0.02608,0.0751
3631,1,1_2,0.1,0.02026,0.08264
3632,1,1_2,0.1,0.0181,0.07697
3633,1,1_2,0.1,0.02406,0.0843
3634,1,1_2,0.1,0.02043,0.0848
3635,1,1_2,0.1,0.01968,0.0747
3636,1,1_2,0.1,0.021,0.06964
3637,1,1_2,0.1,0.02197,0.0767
3638,1,1_2,0.1,0.01843,0.0766
3639,1,1_2,0.1,0.0204,0.08136
3640,1,1_2,0.1,0.02379,0.0961
3641,1,1_2,0.1,0.02339,0.0716
3642,1,1_2,0.1,0.02979,0.097
3643,1,1_2,0.1,0.02692,0.0804
3644,1,1_2,0.1,0.02031,0.0754
3645,1,1_2,0.1,0.02267,0.07263
3646,1,1_2,0.1,0.0234,0.0773
3647,1,1_2,0.1,0.02878,0.0843
