,v1_unit,dlgn_unit,upper_bound,ampw,loss
9138,2,2_1,0.08,0.01389,0.0702
9139,2,2_1,0.08,0.02975,0.0718
9140,2,2_1,0.08,0.06174,0.0812
9141,2,2_1,0.08,0.0748,0.0838
9142,2,2_1,0.08,0.03485,0.0735
9143,2,2_1,0.08,0.02731,0.0771
9144,2,2_1,0.08,0.05817,0.0954
9145,2,2_1,0.08,0.01971,0.07025
9146,2,2_1,0.08,0.04193,0.0806
9147,2,2_1,0.08,0.06067,0.0787
9148,2,2_1,0.08,0.05905,0.0856
9149,2,2_1,0.08,0.04425,0.07587
9150,2,2_1,0.08,0.01903,0.06915
9151,2,2_1,0.08,0.0315,0.0731
9152,2,2_1,0.08,0.05646,0.0824
9153,2,2_1,0.08,0.028,0.0794
9154,2,2_1,0.08,0.0628,0.08984
9155,2,2_1,0.08,0.06396,0.08746
9156,2,2_1,0.08,0.03568,0.07074
9157,2,2_1,0.08,0.04886,0.0796
9158,2,2_1,0.08,0.03403,0.095
9159,2,2_1,0.08,0.0452,0.0754
9160,2,2_1,0.08,0.04678,0.0896
9161,2,2_1,0.08,0.05563,0.07886
9162,2,2_1,0.08,0.05936,0.0794
9163,2,2_1,0.08,0.0372,0.08276
9164,2,2_1,0.08,0.0603,0.0918
9165,2,2_1,0.08,0.03992,0.0796
9166,2,2_1,0.08,0.02997,0.0781
9167,2,2_1,0.08,0.03732,0.0917
9168,2,2_1,0.08,0.0597,0.08344
9169,2,2_1,0.08,0.03613,0.09
9170,2,2_1,0.08,0.0637,0.08514
9171,2,2_1,0.08,0.0336,0.0715
9172,2,2_1,0.08,0.02867,0.0748
9173,2,2_1,0.08,0.0623,0.0875
9174,2,2_1,0.08,0.04736,0.0928
9175,2,2_1,0.08,0.0608,0.0856
9176,2,2_1,0.08,0.0404,0.07684
9177,2,2_1,0.08,0.0605,0.07886
9178,2,2_1,0.08,0.02472,0.0711
9179,2,2_1,0.08,0.02965,0.0784
9180,2,2_1,0.08,0.04266,0.0769
9181,2,2_1,0.08,0.0515,0.09326
9182,2,2_1,0.08,0.04147,0.0893
9183,2,2_1,0.08,0.03354,0.0741
9184,2,2_1,0.08,0.03192,0.0858
9185,2,2_1,0.08,0.02945,0.0778
9186,2,2_1,0.08,0.03485,0.0744
9187,2,2_1,0.08,0.07605,0.0828
9188,2,2_1,0.08,0.0709,0.0851
9189,2,2_1,0.08,0.04477,0.08716
9190,2,2_1,0.08,0.06616,0.08575
9191,2,2_1,0.08,0.02635,0.0735
9192,2,2_1,0.08,0.06885,0.0773
9193,2,2_1,0.08,0.06976,0.093
9194,2,2_1,0.08,0.05942,0.0735
9195,2,2_1,0.08,0.04486,0.0857
9196,2,2_1,0.08,0.02702,0.0803
9197,2,2_1,0.08,0.0482,0.0938
9198,2,2_1,0.08,0.068,0.0865
9199,2,2_1,0.08,0.0367,0.0714
9200,2,2_1,0.08,0.0564,0.08856
9201,2,2_1,0.08,0.06726,0.0926
9202,2,2_1,0.08,0.05414,0.1145
9203,2,2_1,0.08,0.0334,0.07776
9204,2,2_1,0.08,0.0214,0.07495
9205,2,2_1,0.08,0.0683,0.11163
9206,2,2_1,0.08,0.01976,0.0703
9207,2,2_1,0.08,0.0461,0.08575
9208,2,2_1,0.08,0.03094,0.0714
9209,2,2_1,0.08,0.01837,0.07477
9210,2,2_1,0.08,0.02223,0.0768
9211,2,2_1,0.08,0.04782,0.0863
9212,2,2_1,0.08,0.03183,0.0783
9213,2,2_1,0.08,0.0727,0.09784
9214,2,2_1,0.08,0.02686,0.0888
9215,2,2_1,0.08,0.04602,0.08307
9216,2,2_1,0.08,0.05737,0.0961
9217,2,2_1,0.08,0.02734,0.07733
9218,2,2_1,0.08,0.03543,0.0792
9219,2,2_1,0.08,0.02089,0.07214
9220,2,2_1,0.08,0.0661,0.07715
9221,2,2_1,0.08,0.05142,0.0837
9222,2,2_1,0.08,0.06235,0.0859
9223,2,2_1,0.08,0.02399,0.0805
9224,2,2_1,0.08,0.06,0.09265
9225,2,2_1,0.08,0.03047,0.0733
9226,2,2_1,0.08,0.0609,0.0792
9227,2,2_1,0.08,0.0308,0.081
9228,2,2_1,0.08,0.02312,0.0748
9229,2,2_1,0.08,0.02077,0.06964
9230,2,2_1,0.08,0.05106,0.07745
9231,2,2_1,0.08,0.06775,0.0815
9232,2,2_1,0.08,0.0503,0.09784
9233,2,2_1,0.08,0.01685,0.07007
9234,2,2_1,0.08,0.05975,0.08527
9235,2,2_1,0.08,0.0695,0.0753
9236,2,2_1,0.08,0.0575,0.0818
9237,2,2_1,0.08,0.04932,0.0956
9238,2,2_1,0.08,0.03717,0.08746
9239,2,2_1,0.08,0.02368,0.0685
9240,2,2_1,0.08,0.03165,0.0765
9241,2,2_1,0.08,0.06,0.0784
9242,2,2_1,0.08,0.0435,0.0811
9243,2,2_1,0.08,0.0395,0.07074
9244,2,2_1,0.08,0.0224,0.07117
9245,2,2_1,0.08,0.0534,0.0792
9246,2,2_1,0.08,0.05533,0.0825
9247,2,2_1,0.08,0.04922,0.09076
9248,2,2_1,0.08,0.05807,0.07745
9249,2,2_1,0.08,0.03186,0.0943
9250,2,2_1,0.08,0.03458,0.0714
9251,2,2_1,0.08,0.04153,0.0874
9252,2,2_1,0.08,0.0614,0.10077
9253,2,2_1,0.08,0.02759,0.06995
9254,2,2_1,0.08,0.05234,0.07513
9255,2,2_1,0.08,0.0551,0.07465
9256,2,2_1,0.08,0.02063,0.0834
9257,2,2_1,0.08,0.06082,0.07806
9258,2,2_1,0.08,0.02534,0.0856
9259,2,2_1,0.08,0.0485,0.07837
9260,2,2_1,0.08,0.03952,0.0871
9261,2,2_1,0.08,0.03238,0.07117
9262,2,2_1,0.08,0.05136,0.0843
9263,2,2_1,0.08,0.04874,0.0961
9264,2,2_1,0.08,0.03568,0.0779
9265,2,2_1,0.08,0.05237,0.0821
9266,2,2_1,0.08,0.06274,0.0729
9267,2,2_1,0.08,0.06287,0.0824
9268,2,2_1,0.08,0.03745,0.0742
9269,2,2_1,0.08,0.0284,0.08435
9270,2,2_1,0.08,0.06287,0.09125
9271,2,2_1,0.08,0.0378,0.0974
9272,2,2_1,0.08,0.03876,0.0824
9273,2,2_1,0.08,0.05194,0.0809
9274,2,2_1,0.08,0.04346,0.074
9275,2,2_1,0.08,0.0221,0.069
9276,2,2_1,0.08,0.03513,0.0777
9277,2,2_1,0.08,0.05295,0.08514
9278,2,2_1,0.08,0.04312,0.0795
9279,2,2_1,0.08,0.03763,0.07806
9280,2,2_1,0.08,0.0515,0.0757
9281,2,2_1,0.08,0.01616,0.0694
9282,2,2_1,0.08,0.04178,0.0854
9283,2,2_1,0.08,0.06116,0.0755
9284,2,2_1,0.08,0.03995,0.08264
9285,2,2_1,0.08,0.02997,0.07324
9286,2,2_1,0.08,0.03622,0.0753
9287,2,2_1,0.08,0.0326,0.0698
9288,2,2_1,0.08,0.03598,0.0932
9289,2,2_1,0.08,0.05103,0.0792
9290,2,2_1,0.08,0.077,0.08484
9291,2,2_1,0.08,0.02773,0.08514
9292,2,2_1,0.08,0.0433,0.08765
9293,2,2_1,0.08,0.02834,0.0772
9294,2,2_1,0.08,0.04056,0.07935
9295,2,2_1,0.08,0.03546,0.0706
9296,2,2_1,0.08,0.059,0.0861
9297,2,2_1,0.08,0.03415,0.0836
9298,2,2_1,0.08,0.02829,0.0898
9299,2,2_1,0.08,0.0404,0.1164
9300,2,2_1,0.08,0.04987,0.0743
9301,2,2_1,0.08,0.0556,0.0922
9302,2,2_1,0.08,0.05865,0.08185
9303,2,2_1,0.08,0.03308,0.09503
9304,2,2_1,0.08,0.03592,0.07263
9305,2,2_1,0.08,0.0502,0.07837
9306,2,2_1,0.08,0.04245,0.081
9307,2,2_1,0.08,0.02519,0.0844
9308,2,2_1,0.08,0.0259,0.07086
9309,2,2_1,0.08,0.0579,0.0837
9310,2,2_1,0.08,0.0718,0.0786
9311,2,2_1,0.08,0.05942,0.07526
9312,2,2_1,0.08,0.04428,0.07733
9313,2,2_1,0.08,0.04254,0.0755
9314,2,2_1,0.08,0.02383,0.0691
9315,2,2_1,0.08,0.04727,0.10315
9316,2,2_1,0.08,0.06006,0.0776
9317,2,2_1,0.08,0.04617,0.0923
9318,2,2_1,0.08,0.04324,0.0798
9319,2,2_1,0.08,0.01967,0.0792
9320,2,2_1,0.08,0.03613,0.07935
9321,2,2_1,0.08,0.0668,0.07776
9322,2,2_1,0.08,0.0618,0.09753
9323,2,2_1,0.08,0.02837,0.07935
9324,2,2_1,0.08,0.0426,0.0899
9325,2,2_1,0.08,0.03113,0.0805
9326,2,2_1,0.08,0.05206,0.0863
9327,2,2_1,0.08,0.04593,0.0791
9328,2,2_1,0.08,0.0607,0.0783
9329,2,2_1,0.08,0.0501,0.07947
9330,2,2_1,0.08,0.01461,0.08246
9331,2,2_1,0.08,0.0683,0.0881
9332,2,2_1,0.08,0.06256,0.0834
9333,2,2_1,0.08,0.04587,0.09656
9334,2,2_1,0.08,0.0443,0.0811
9335,2,2_1,0.08,0.0237,0.0756
9336,2,2_1,0.08,0.0507,0.0775
9337,2,2_1,0.08,0.05737,0.08954
9338,2,2_1,0.08,0.0484,0.0767
9339,2,2_1,0.08,0.0639,0.1003
9340,2,2_1,0.08,0.05078,0.0837
9341,2,2_1,0.08,0.05643,0.08417
9342,2,2_1,0.08,0.02522,0.0775
9343,2,2_1,0.08,0.0468,0.0741
9344,2,2_1,0.08,0.04578,0.0845
9345,2,2_1,0.08,0.057,0.083
9346,2,2_1,0.08,0.02892,0.07587
9347,2,2_1,0.08,0.05505,0.07825
9348,2,2_1,0.08,0.0496,0.0879
9349,2,2_1,0.08,0.06018,0.07935
9350,2,2_1,0.08,0.0645,0.083
9351,2,2_1,0.08,0.02129,0.07007
9352,2,2_1,0.08,0.0462,0.0791
9353,2,2_1,0.08,0.05328,0.1162
9354,2,2_1,0.08,0.05078,0.0826
9355,2,2_1,0.08,0.05872,0.0841
9356,2,2_1,0.08,0.058,0.1149
9357,2,2_1,0.08,0.0271,0.07733
9358,2,2_1,0.08,0.05774,0.1039
9359,2,2_1,0.08,0.01715,0.0691
9360,2,2_1,0.08,0.02914,0.07196
9361,2,2_1,0.08,0.05127,0.09875
9362,2,2_1,0.08,0.0423,0.08954
9363,2,2_1,0.08,0.0413,0.0836
9364,2,2_1,0.08,0.05157,0.09973
9365,2,2_1,0.08,0.0524,0.0949
9366,2,2_1,0.08,0.06195,0.1052
9367,2,2_1,0.08,0.04156,0.0728
9368,2,2_1,0.08,0.0457,0.07513
9369,2,2_1,0.08,0.05807,0.0759
9370,2,2_1,0.08,0.02782,0.0716
9371,2,2_1,0.08,0.05573,0.0948
9372,2,2_1,0.08,0.0345,0.07263
9373,2,2_1,0.08,0.0476,0.0783
9374,2,2_1,0.08,0.06824,0.1147
9375,2,2_1,0.08,0.03967,0.1083
9376,2,2_1,0.08,0.05576,0.08606
9377,2,2_1,0.08,0.02847,0.0905
9378,2,2_1,0.08,0.037,0.07544
9379,2,2_1,0.08,0.04727,0.0973
9380,2,2_1,0.08,0.0357,0.07947
9381,2,2_1,0.08,0.04688,0.08777
9382,2,2_1,0.08,0.0686,0.0862
9383,2,2_1,0.08,0.0701,0.1283
9384,2,2_1,0.08,0.02173,0.0716
9385,2,2_1,0.08,0.03595,0.07623
9386,2,2_1,0.08,0.0611,0.07684
9387,2,2_1,0.08,0.06445,0.0876
9388,2,2_1,0.08,0.0662,0.0833
9389,2,2_1,0.08,0.0638,0.12274
9390,2,2_1,0.08,0.04102,0.10394
9391,2,2_1,0.08,0.04144,0.08624
9392,2,2_1,0.08,0.03387,0.07526
9393,2,2_1,0.08,0.0491,0.0889
9394,2,2_1,0.08,0.0689,0.083
9395,2,2_1,0.08,0.02727,0.0726
9396,2,2_1,0.08,0.04025,0.07404
9397,2,2_1,0.08,0.0245,0.0721
9398,2,2_1,0.08,0.02165,0.0895
9399,2,2_1,0.08,0.0527,0.0832
9400,2,2_1,0.08,0.05426,0.1
9401,2,2_1,0.08,0.057,0.08344
9402,2,2_1,0.08,0.02304,0.07886
9403,2,2_1,0.08,0.0689,0.07764
9404,2,2_1,0.08,0.0456,0.11804
9405,2,2_1,0.08,0.0667,0.07635
9406,2,2_1,0.08,0.0296,0.0842
9407,2,2_1,0.08,0.0189,0.0775
9408,2,2_1,0.08,0.03099,0.08014
9409,2,2_1,0.08,0.0678,0.0817
9410,2,2_1,0.08,0.0548,0.08167
9411,2,2_1,0.08,0.06213,0.07623
9412,2,2_1,0.08,0.05765,0.08484
9413,2,2_1,0.08,0.03714,0.08765
9414,2,2_1,0.08,0.0546,0.0848
9415,2,2_1,0.08,0.03262,0.07874
9416,2,2_1,0.08,0.04654,0.0916
9417,2,2_1,0.08,0.04376,0.0722
9418,2,2_1,0.08,0.06274,0.1001
9419,2,2_1,0.08,0.0644,0.08514
9420,2,2_1,0.08,0.03415,0.08154
9421,2,2_1,0.08,0.05637,0.07874
9422,2,2_1,0.08,0.0573,0.1467
9423,2,2_1,0.08,0.0729,0.0803
9424,2,2_1,0.08,0.01656,0.0805
9425,2,2_1,0.08,0.03525,0.0729
9426,2,2_1,0.08,0.05026,0.08044
9427,2,2_1,0.08,0.05002,0.095
9428,2,2_1,0.08,0.06793,0.0814
9429,2,2_1,0.08,0.0157,0.07294
9430,2,2_1,0.08,0.06207,0.07355
9431,2,2_1,0.08,0.06866,0.08044
9432,2,2_1,0.08,0.05286,0.07355
9433,2,2_1,0.08,0.05154,0.1329
9434,2,2_1,0.08,0.03055,0.0731
9435,2,2_1,0.08,0.02328,0.0786
9436,2,2_1,0.08,0.03644,0.079
9437,2,2_1,0.08,0.05933,0.085
9438,2,2_1,0.08,0.07,0.0784
9439,2,2_1,0.08,0.03668,0.0721
9440,2,2_1,0.08,0.02663,0.0729
9441,2,2_1,0.08,0.03357,0.0827
9442,2,2_1,0.08,0.02635,0.0785
9443,2,2_1,0.08,0.0272,0.0791
9444,2,2_1,0.08,0.0612,0.07825
9445,2,2_1,0.08,0.03102,0.0709
9446,2,2_1,0.08,0.01888,0.0728
9447,2,2_1,0.08,0.055,0.0986
9448,2,2_1,0.08,0.03455,0.0715
9449,2,2_1,0.08,0.046,0.0841
9450,2,2_1,0.08,0.05576,0.0958
9451,2,2_1,0.08,0.0448,0.0866
9452,2,2_1,0.08,0.0616,0.081
9453,2,2_1,0.08,0.03928,0.0802
9454,2,2_1,0.08,0.04407,0.0759
9455,2,2_1,0.08,0.02208,0.07245
9456,2,2_1,0.08,0.04587,0.07227
9457,2,2_1,0.08,0.03806,0.07654
9458,2,2_1,0.08,0.0373,0.0815
9459,2,2_1,0.08,0.03824,0.079
9460,2,2_1,0.08,0.02025,0.0852
9461,2,2_1,0.08,0.05453,0.08685
9462,2,2_1,0.08,0.04303,0.0896
9463,2,2_1,0.08,0.0593,0.092
9464,2,2_1,0.08,0.03284,0.0778
9465,2,2_1,0.08,0.04147,0.07404
9466,2,2_1,0.08,0.0357,0.0799
9467,2,2_1,0.08,0.04938,0.0989
9468,2,2_1,0.08,0.0286,0.073
9469,2,2_1,0.08,0.032,0.0734
9470,2,2_1,0.08,0.0547,0.07684
9471,2,2_1,0.08,0.02899,0.07434
9472,2,2_1,0.08,0.03287,0.0748
9473,2,2_1,0.08,0.02367,0.07025
9474,2,2_1,0.08,0.03445,0.0772
9475,2,2_1,0.08,0.06155,0.1061
9476,2,2_1,0.08,0.0272,0.08154
9477,2,2_1,0.08,0.03192,0.07745
9478,2,2_1,0.08,0.03955,0.0701
9479,2,2_1,0.08,0.03308,0.0743
9480,2,2_1,0.08,0.02501,0.07184
9481,2,2_1,0.08,0.02098,0.08264
9482,2,2_1,0.08,0.04047,0.09326
9483,2,2_1,0.08,0.0324,0.08136
9484,2,2_1,0.08,0.03543,0.0757
9485,2,2_1,0.08,0.05212,0.0944
9486,2,2_1,0.08,0.05948,0.0888
9487,2,2_1,0.08,0.04788,0.09174
9488,2,2_1,0.08,0.05292,0.0774
9489,2,2_1,0.08,0.0692,0.08307
9490,2,2_1,0.08,0.01692,0.06793
9491,2,2_1,0.08,0.0442,0.0847
9492,2,2_1,0.08,0.06067,0.087
9493,2,2_1,0.08,0.02475,0.071
9494,2,2_1,0.08,0.05252,0.0837
9495,2,2_1,0.08,0.04388,0.07745
9496,2,2_1,0.08,0.04822,0.0778
9497,2,2_1,0.08,0.05487,0.0869
9498,2,2_1,0.08,0.04535,0.0832
9499,2,2_1,0.08,0.03177,0.07544
9500,2,2_1,0.08,0.06,0.1039
9501,2,2_1,0.08,0.04724,0.08795
9502,2,2_1,0.08,0.03238,0.0707
9503,2,2_1,0.08,0.0526,0.0816
9504,2,2_1,0.08,0.02089,0.07074
9505,2,2_1,0.08,0.05783,0.088
9506,2,2_1,0.08,0.0742,0.0889
9507,2,2_1,0.08,0.02402,0.0749
9508,2,2_1,0.08,0.03632,0.084
9509,2,2_1,0.08,0.07074,0.0945
9510,2,2_1,0.08,0.04294,0.0764
9511,2,2_1,0.08,0.0279,0.0851
9512,2,2_1,0.08,0.0472,0.0851
9513,2,2_1,0.08,0.06116,0.0784
9514,2,2_1,0.08,0.03888,0.07385
9515,2,2_1,0.08,0.05057,0.09125
9516,2,2_1,0.08,0.0696,0.082
9517,2,2_1,0.08,0.0379,0.0757
9518,2,2_1,0.08,0.0468,0.0833
9519,2,2_1,0.08,0.03093,0.0844
9520,2,2_1,0.08,0.05206,0.081
9521,2,2_1,0.08,0.05103,0.0792
9522,2,2_1,0.08,0.01895,0.06976
9523,2,2_1,0.08,0.0503,0.084
9524,2,2_1,0.08,0.0651,0.0745
9525,2,2_1,0.08,0.0448,0.0743
9526,2,2_1,0.08,0.0449,0.07587
9527,2,2_1,0.08,0.0639,0.10675
9528,2,2_1,0.08,0.05524,0.07635
9529,2,2_1,0.08,0.0536,0.0877
9530,2,2_1,0.08,0.0392,0.07404
9531,2,2_1,0.08,0.02527,0.0762
9532,2,2_1,0.08,0.07074,0.0856
9533,2,2_1,0.08,0.06244,0.08014
9534,2,2_1,0.08,0.02782,0.0959
9535,2,2_1,0.08,0.03687,0.08154
9536,2,2_1,0.08,0.03555,0.0864
9537,2,2_1,0.08,0.02907,0.0779
9538,2,2_1,0.08,0.03177,0.0779
9539,2,2_1,0.08,0.07336,0.08307
9540,2,2_1,0.08,0.05743,0.08044
9541,2,2_1,0.08,0.04028,0.1048
9542,2,2_1,0.08,0.04645,0.0824
9543,2,2_1,0.08,0.02989,0.07574
9544,2,2_1,0.08,0.0652,0.0784
9545,2,2_1,0.08,0.03314,0.08014
9546,2,2_1,0.08,0.0595,0.08966
9547,2,2_1,0.08,0.0538,0.0777
9548,2,2_1,0.08,0.04184,0.0783
9549,2,2_1,0.08,0.0382,0.0712
9550,2,2_1,0.08,0.01875,0.0693
9551,2,2_1,0.08,0.0691,0.0813
9552,2,2_1,0.08,0.02908,0.0755
9553,2,2_1,0.08,0.0457,0.08136
9554,2,2_1,0.08,0.01956,0.07135
9555,2,2_1,0.08,0.03885,0.08136
9556,2,2_1,0.08,0.03818,0.0745
9557,2,2_1,0.08,0.0189,0.0847
9558,2,2_1,0.08,0.05017,0.0888
9559,2,2_1,0.08,0.05722,0.0772
9560,2,2_1,0.08,0.03632,0.0773
9561,2,2_1,0.08,0.03864,0.0761
9562,2,2_1,0.08,0.01947,0.07074
9563,2,2_1,0.08,0.04984,0.07715
9564,2,2_1,0.08,0.06305,0.077
9565,2,2_1,0.08,0.06464,0.08136
9566,2,2_1,0.08,0.0629,0.08167
9567,2,2_1,0.08,0.05414,0.08234
9568,2,2_1,0.08,0.0491,0.07574
9569,2,2_1,0.08,0.02374,0.08514
9570,2,2_1,0.08,0.04984,0.09247
9571,2,2_1,0.08,0.03293,0.0761
9572,2,2_1,0.08,0.03662,0.0741
9573,2,2_1,0.08,0.01473,0.0698
9574,2,2_1,0.08,0.03564,0.0974
9575,2,2_1,0.08,0.05676,0.09827
9576,2,2_1,0.08,0.0484,0.078
9577,2,2_1,0.08,0.04938,0.1462
9578,2,2_1,0.08,0.04346,0.0873
9579,2,2_1,0.08,0.03433,0.0829
9580,2,2_1,0.08,0.05264,0.0749
9581,2,2_1,0.08,0.014984,0.07214
9582,2,2_1,0.08,0.03903,0.0825
9583,2,2_1,0.08,0.04987,0.0844
9584,2,2_1,0.08,0.072,0.0792
9585,2,2_1,0.08,0.0547,0.0784
9586,2,2_1,0.08,0.04965,0.07416
9587,2,2_1,0.08,0.04312,0.07886
9588,2,2_1,0.08,0.04474,0.07587
9589,2,2_1,0.08,0.05222,0.0935
9590,2,2_1,0.08,0.06354,0.07715
9591,2,2_1,0.08,0.0611,0.081
9592,2,2_1,0.08,0.0583,0.0825
9593,2,2_1,0.08,0.01706,0.07227
9594,2,2_1,0.08,0.02515,0.0739
9595,2,2_1,0.08,0.0649,0.0902
9596,2,2_1,0.08,0.0425,0.0737
9597,2,2_1,0.08,0.06198,0.08075
9598,2,2_1,0.08,0.04318,0.0801
9599,2,2_1,0.08,0.06006,0.1073
9600,2,2_1,0.08,0.05072,0.08093
9601,2,2_1,0.08,0.0698,0.0872
9602,2,2_1,0.08,0.04407,0.0765
9603,2,2_1,0.08,0.0628,0.0799
9604,2,2_1,0.08,0.0469,0.0757
9605,2,2_1,0.08,0.0561,0.07794
9606,2,2_1,0.08,0.0417,0.07446
9607,2,2_1,0.08,0.03204,0.07556
9608,2,2_1,0.08,0.05365,0.0753
9609,2,2_1,0.08,0.03516,0.071
9610,2,2_1,0.08,0.0332,0.0914
9611,2,2_1,0.08,0.041,0.0745
9612,2,2_1,0.08,0.02882,0.0783
9613,2,2_1,0.08,0.01863,0.06854
9614,2,2_1,0.08,0.0492,0.0739
9615,2,2_1,0.08,0.06027,0.0864
9616,2,2_1,0.08,0.0475,0.08606
9617,2,2_1,0.08,0.0442,0.0868
9618,2,2_1,0.08,0.02318,0.0808
9619,2,2_1,0.08,0.05612,0.0944
9620,2,2_1,0.08,0.05414,0.0796
9621,2,2_1,0.08,0.03998,0.0781
9622,2,2_1,0.08,0.03763,0.0781
9623,2,2_1,0.08,0.0522,0.07654
9624,2,2_1,0.08,0.05243,0.098
9625,2,2_1,0.08,0.02481,0.0726
9626,2,2_1,0.08,0.07025,0.0901
9627,2,2_1,0.08,0.04544,0.0781
9628,2,2_1,0.08,0.05112,0.0752
9629,2,2_1,0.08,0.04758,0.08844
9630,2,2_1,0.08,0.04828,0.11017
9631,2,2_1,0.08,0.04947,0.0764
9632,2,2_1,0.08,0.0718,0.0836
9633,2,2_1,0.08,0.05957,0.0767
9634,2,2_1,0.08,0.0653,0.09247
9635,2,2_1,0.08,0.04303,0.0779
9636,2,2_1,0.08,0.0614,0.0939
9637,2,2_1,0.08,0.06476,0.0943
9638,2,2_1,0.08,0.0614,0.0912
9639,2,2_1,0.08,0.0462,0.0936
9640,2,2_1,0.08,0.05646,0.0888
9641,2,2_1,0.08,0.03604,0.08856
9642,2,2_1,0.08,0.03323,0.0786
9643,2,2_1,0.08,0.05438,0.0775
9644,2,2_1,0.08,0.0626,0.0813
9645,2,2_1,0.08,0.02644,0.08307
9646,2,2_1,0.08,0.06125,0.08765
9647,2,2_1,0.08,0.03827,0.07623
9648,2,2_1,0.08,0.03973,0.07214
9649,2,2_1,0.08,0.02547,0.07465
9650,2,2_1,0.08,0.02539,0.0715
9651,2,2_1,0.08,0.02405,0.0764
9652,2,2_1,0.08,0.06055,0.08136
9653,2,2_1,0.08,0.0604,0.08374
9654,2,2_1,0.08,0.03754,0.0729
9655,2,2_1,0.08,0.0569,0.0807
9656,2,2_1,0.08,0.04117,0.0766
9657,2,2_1,0.08,0.0477,0.0777
9658,2,2_1,0.08,0.034,0.0734
9659,2,2_1,0.08,0.05853,0.0839
9660,2,2_1,0.08,0.03217,0.07623
9661,2,2_1,0.08,0.06125,0.10205
9662,2,2_1,0.08,0.05054,0.0769
9663,2,2_1,0.08,0.02953,0.0798
9664,2,2_1,0.08,0.0707,0.0891
9665,2,2_1,0.08,0.0699,0.0802
9666,2,2_1,0.08,0.03198,0.0724
9667,2,2_1,0.08,0.02441,0.0698
9668,2,2_1,0.08,0.07153,0.1056
9669,2,2_1,0.08,0.05463,0.0867
9670,2,2_1,0.08,0.0554,0.0899
9671,2,2_1,0.08,0.0406,0.076
9672,2,2_1,0.08,0.0718,0.08026
9673,2,2_1,0.08,0.07166,0.0895
9674,2,2_1,0.08,0.04028,0.0729
9675,2,2_1,0.08,0.069,0.0756
9676,2,2_1,0.08,0.0602,0.0807
9677,2,2_1,0.08,0.05383,0.0781
9678,2,2_1,0.08,0.01306,0.0726
9679,2,2_1,0.08,0.0673,0.08545
9680,2,2_1,0.08,0.03026,0.0953
9681,2,2_1,0.08,0.0691,0.0948
9682,2,2_1,0.08,0.02028,0.06805
9683,2,2_1,0.08,0.05548,0.08124
9684,2,2_1,0.08,0.01973,0.0812
9685,2,2_1,0.08,0.0685,0.0966
9686,2,2_1,0.08,0.0501,0.0755
9687,2,2_1,0.08,0.04138,0.0801
9688,2,2_1,0.08,0.04266,0.0862
9689,2,2_1,0.08,0.06183,0.08923
9690,2,2_1,0.08,0.05597,0.08594
9691,2,2_1,0.08,0.0416,0.0781
9692,2,2_1,0.08,0.05627,0.0825
9693,2,2_1,0.08,0.03888,0.0756
9694,2,2_1,0.08,0.06274,0.0862
9695,2,2_1,0.08,0.01918,0.075
9696,2,2_1,0.08,0.06714,0.08057
9697,2,2_1,0.08,0.06934,0.0868
9698,2,2_1,0.08,0.0754,0.08185
9699,2,2_1,0.08,0.03003,0.08356
9700,2,2_1,0.08,0.06198,0.0838
9701,2,2_1,0.08,0.03864,0.07184
9702,2,2_1,0.08,0.02953,0.0701
9703,2,2_1,0.08,0.03122,0.07654
9704,2,2_1,0.08,0.01657,0.0727
9705,2,2_1,0.08,0.02171,0.07385
9706,2,2_1,0.08,0.04413,0.0806
9707,2,2_1,0.08,0.02504,0.06946
9708,2,2_1,0.08,0.04346,0.0857
9709,2,2_1,0.08,0.0763,0.0819
9710,2,2_1,0.08,0.04578,0.08026
9711,2,2_1,0.08,0.02795,0.0714
9712,2,2_1,0.08,0.02644,0.07166
9713,2,2_1,0.08,0.06042,0.07587
9714,2,2_1,0.08,0.04153,0.10474
9715,2,2_1,0.08,0.06036,0.0969
9716,2,2_1,0.08,0.05902,0.08435
9717,2,2_1,0.08,0.0715,0.0875
9718,2,2_1,0.08,0.0452,0.081
9719,2,2_1,0.08,0.0743,0.08325
9720,2,2_1,0.08,0.03824,0.0861
9721,2,2_1,0.08,0.03662,0.09644
9722,2,2_1,0.08,0.05905,0.0816
9723,2,2_1,0.08,0.03842,0.07733
9724,2,2_1,0.08,0.02013,0.0738
9725,2,2_1,0.08,0.01982,0.071
9726,2,2_1,0.08,0.0595,0.1438
9727,2,2_1,0.08,0.06464,0.0759
9728,2,2_1,0.08,0.05887,0.0817
9729,2,2_1,0.08,0.04712,0.0782
9730,2,2_1,0.08,0.0512,0.0731
9731,2,2_1,0.08,0.03757,0.07605
9732,2,2_1,0.08,0.0397,0.0748
9733,2,2_1,0.08,0.04825,0.0807
9734,2,2_1,0.08,0.03134,0.07324
9735,2,2_1,0.08,0.0485,0.0882
9736,2,2_1,0.08,0.0471,0.08514
9737,2,2_1,0.08,0.05005,0.0844
9738,2,2_1,0.08,0.07074,0.12036
9739,2,2_1,0.08,0.04935,0.0861
9740,2,2_1,0.08,0.0602,0.08636
9741,2,2_1,0.08,0.02374,0.0791
9742,2,2_1,0.08,0.01843,0.0758
9743,2,2_1,0.08,0.02306,0.08856
9744,2,2_1,0.08,0.05548,0.08386
9745,2,2_1,0.08,0.01804,0.071
9746,2,2_1,0.08,0.0468,0.08826
